id,category,question,option_a,option_b,option_c,option_d,correct_option,correct_answer
5299,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מה צריך להשיב לשאלה העוסקת ב-הפרדת רשויות נועדה בעיקר ל?,קיצור שמות רחובות,הגדלת תיירות,החלפת שפה רשמית,איזון ובקרה בין מוקדי כוח שלטוניים,ד,איזון ובקרה בין מוקדי כוח שלטוניים
5300,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: מה צריך להשיב לשאלה העוסקת ב-האו""ם הוא?",מפלגה מקומית,ארגון בינלאומי בין מדינות,חברת משחקים,רשת מזון,ב,ארגון בינלאומי בין מדינות
5301,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-הכנסת היא?,בנק מרכזי,עיתון יומי,בית משפט בינלאומי,בית המחוקקים של ישראל,ד,בית המחוקקים של ישראל
5302,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-נשיא ארצות הברית נבחר באמצעות?,הצבעה בכנסת,שיטת אלקטורים,"מינוי של האו""ם",הגרלה ארצית,ב,שיטת אלקטורים
5303,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-דמוקרטיה ייצוגית היא שיטה שבה?,הצבא מחוקק חוקים,אין בחירות כלל,האזרחים בוחרים נציגים לקבלת החלטות,רק שופטים מצביעים,ג,האזרחים בוחרים נציגים לקבלת החלטות
5304,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-רשות שופטת עוסקת בעיקר ב?,הדפסת כסף,פרשנות החוק והכרעה בסכסוכים,בחירת שירי אירוויזיון,ניהול ערוצי טלוויזיה,ב,פרשנות החוק והכרעה בסכסוכים
5305,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-קואליציה פרלמנטרית היא?,חברה מסחרית,יחידת מדידה,שיטת הצפנה,ברית מפלגות התומכת בממשלה,ד,ברית מפלגות התומכת בממשלה
5306,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-אופוזיציה פרלמנטרית היא?,מטבע לאומי,בית ספר,הכוחות הפוליטיים שאינם חלק מהממשלה,משמר נשיאותי,ג,הכוחות הפוליטיים שאינם חלק מהממשלה
5307,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-משאל עם הוא?,דיון סגור בלבד,בחירת שופטים בהגרלה,מסמך רפואי,הצבעה ישירה של הציבור בנושא מסוים,ד,הצבעה ישירה של הציבור בנושא מסוים
5308,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-חוקה היא?,מסגרת עקרונית לחוקי המדינה ולמוסדותיה,תעודת משלוח,תקן וידאו,ספר בישול,א,מסגרת עקרונית לחוקי המדינה ולמוסדותיה
5309,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-הפרדת רשויות נועדה בעיקר ל?,הגדלת תיירות,איזון ובקרה בין מוקדי כוח שלטוניים,קיצור שמות רחובות,החלפת שפה רשמית,ב,איזון ובקרה בין מוקדי כוח שלטוניים
5310,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: איזו מן התשובות הבאות נכונה ביחס ל-האו""ם הוא?",ארגון בינלאומי בין מדינות,רשת מזון,חברת משחקים,מפלגה מקומית,א,ארגון בינלאומי בין מדינות
5311,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על הכנסת היא?,עיתון יומי,בית משפט בינלאומי,בנק מרכזי,בית המחוקקים של ישראל,ד,בית המחוקקים של ישראל
5312,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על נשיא ארצות הברית נבחר באמצעות?,"מינוי של האו""ם",הגרלה ארצית,שיטת אלקטורים,הצבעה בכנסת,ג,שיטת אלקטורים
5313,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על דמוקרטיה ייצוגית היא שיטה שבה?,הצבא מחוקק חוקים,אין בחירות כלל,האזרחים בוחרים נציגים לקבלת החלטות,רק שופטים מצביעים,ג,האזרחים בוחרים נציגים לקבלת החלטות
5314,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על רשות שופטת עוסקת בעיקר ב?,בחירת שירי אירוויזיון,ניהול ערוצי טלוויזיה,הדפסת כסף,פרשנות החוק והכרעה בסכסוכים,ד,פרשנות החוק והכרעה בסכסוכים
5315,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על קואליציה פרלמנטרית היא?,שיטת הצפנה,חברה מסחרית,ברית מפלגות התומכת בממשלה,יחידת מדידה,ג,ברית מפלגות התומכת בממשלה
5316,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על אופוזיציה פרלמנטרית היא?,משמר נשיאותי,מטבע לאומי,הכוחות הפוליטיים שאינם חלק מהממשלה,בית ספר,ג,הכוחות הפוליטיים שאינם חלק מהממשלה
5317,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על משאל עם הוא?,בחירת שופטים בהגרלה,הצבעה ישירה של הציבור בנושא מסוים,דיון סגור בלבד,מסמך רפואי,ב,הצבעה ישירה של הציבור בנושא מסוים
5318,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על חוקה היא?,תעודת משלוח,מסגרת עקרונית לחוקי המדינה ולמוסדותיה,ספר בישול,תקן וידאו,ב,מסגרת עקרונית לחוקי המדינה ולמוסדותיה
5319,פוליטיקה,בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על הפרדת רשויות נועדה בעיקר ל?,קיצור שמות רחובות,הגדלת תיירות,איזון ובקרה בין מוקדי כוח שלטוניים,החלפת שפה רשמית,ג,איזון ובקרה בין מוקדי כוח שלטוניים
5320,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: מהו הפרט המרכזי הנכון על האו""ם הוא?",רשת מזון,מפלגה מקומית,חברת משחקים,ארגון בינלאומי בין מדינות,ד,ארגון בינלאומי בין מדינות
5321,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: ביחס לנושא הכנסת היא, מהי התשובה הנכונה?",עיתון יומי,בית משפט בינלאומי,בית המחוקקים של ישראל,בנק מרכזי,ג,בית המחוקקים של ישראל
5322,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: ביחס לנושא נשיא ארצות הברית נבחר באמצעות, מהי התשובה הנכונה?",הצבעה בכנסת,"מינוי של האו""ם",שיטת אלקטורים,הגרלה ארצית,ג,שיטת אלקטורים
5323,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: ביחס לנושא דמוקרטיה ייצוגית היא שיטה שבה, מהי התשובה הנכונה?",רק שופטים מצביעים,האזרחים בוחרים נציגים לקבלת החלטות,הצבא מחוקק חוקים,אין בחירות כלל,ב,האזרחים בוחרים נציגים לקבלת החלטות
5324,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: ביחס לנושא רשות שופטת עוסקת בעיקר ב, מהי התשובה הנכונה?",בחירת שירי אירוויזיון,הדפסת כסף,פרשנות החוק והכרעה בסכסוכים,ניהול ערוצי טלוויזיה,ג,פרשנות החוק והכרעה בסכסוכים
5325,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: ביחס לנושא קואליציה פרלמנטרית היא, מהי התשובה הנכונה?",ברית מפלגות התומכת בממשלה,שיטת הצפנה,יחידת מדידה,חברה מסחרית,א,ברית מפלגות התומכת בממשלה
5326,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: ביחס לנושא אופוזיציה פרלמנטרית היא, מהי התשובה הנכונה?",משמר נשיאותי,בית ספר,מטבע לאומי,הכוחות הפוליטיים שאינם חלק מהממשלה,ד,הכוחות הפוליטיים שאינם חלק מהממשלה
5327,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: ביחס לנושא משאל עם הוא, מהי התשובה הנכונה?",דיון סגור בלבד,בחירת שופטים בהגרלה,מסמך רפואי,הצבעה ישירה של הציבור בנושא מסוים,ד,הצבעה ישירה של הציבור בנושא מסוים
5328,פוליטיקה,"בהקשר של ידע כללי בקטגוריית פוליטיקה: ביחס לנושא חוקה היא, מהי התשובה הנכונה?",תעודת משלוח,מסגרת עקרונית לחוקי המדינה ולמוסדותיה,תקן וידאו,ספר בישול,ב,מסגרת עקרונית לחוקי המדינה ולמוסדותיה
